split,pair_id,good_sentence,bad_sentence,good_doc_id,bad_doc_id,good_input_file,bad_input_file,good_output_file,bad_output_file,good_seq_logprob,bad_seq_logprob,good_num_tokens,bad_num_tokens
existential_there_object_raising,229,A sister of the teacher isn't anticipating there to be some carts maneuvering.,A sister of the teacher isn't compelling there to be some carts maneuvering.,existential_there_object_raising_good_229,existential_there_object_raising_bad_229,longformer-1230_1234.parquet,longformer-1220_1224.parquet,pythia-160m-step1000-1200_1399.parquet,pythia-160m-step1000-1200_1399.parquet,-94.91799926757812,-93.17317962646484,15,15
intransitive,285,All guests are hiding away.,All guests are disagreeing with.,intransitive_good_285,intransitive_bad_285,longformer-155_159.parquet,longformer-295_299.parquet,pythia-160m-step1000-0_199.parquet,pythia-160m-step1000-200_399.parquet,-32.428855895996094,-41.63710021972656,6,6
only_npi_licensor_present,386,Only these students ever found out who isn't prompting a waiter to yawn.,Even these students ever found out who isn't prompting a waiter to yawn.,only_npi_licensor_present_good_386,only_npi_licensor_present_bad_386,longformer-1180_1184.parquet,longformer-1185_1189.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-87.88053131103516,-84.7360610961914,15,15
animate_subject_passive,33,Some newspaper articles weren't examined by the actor.,Some newspaper articles weren't examined by the nuclei.,animate_subject_passive_good_33,animate_subject_passive_bad_33,longformer-950_954.parquet,longformer-965_969.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-52.57793045043945,-59.24039840698242,10,10
adjunct_island,6,Who did Emily leave without curing Alan?,Who did Emily leave Alan without curing?,adjunct_island_good_6,adjunct_island_bad_6,longformer-575_579.parquet,longformer-590_594.parquet,pythia-160m-step1000-400_599.parquet,pythia-160m-step1000-400_599.parquet,-60.4622688293457,-60.83351516723633,8,8
existential_there_object_raising,221,Judy's associate didn't anticipate there to be a car aggravating Patricia.,Judy's associate didn't urge there to be a car aggravating Patricia.,existential_there_object_raising_good_221,existential_there_object_raising_bad_221,longformer-1190_1194.parquet,longformer-1140_1144.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-88.98644256591797,-90.67955017089844,14,14
transitive,580,The Lutherans' boyfriend shouldn't stun Joseph's nephews.,The Lutherans' boyfriend shouldn't concur Joseph's nephews.,transitive_good_580,transitive_bad_580,longformer-1010_1014.parquet,longformer-1050_1054.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-84.93795013427734,-86.31202697753906,11,11
wh_vs_that_with_gap_long_distance,666,The government had known who most associations that joke around talk to.,The government had known that most associations that joke around talk to.,wh_vs_that_with_gap_long_distance_good_666,wh_vs_that_with_gap_long_distance_bad_666,longformer-1175_1179.parquet,longformer-1185_1189.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-90.77979278564453,-82.86984252929688,13,13
tough_vs_raising_1,562,Every guest's podiatrist isn't difficult to fire.,Every guest's podiatrist isn't soon to fire.,tough_vs_raising_1_good_562,tough_vs_raising_1_bad_562,longformer-845_849.parquet,longformer-705_709.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-600_799.parquet,-70.94190979003906,-77.74169921875,10,10
complex_NP_island,64,Who hasn't Joseph's student that saw a teacher cared for?,Who hasn't a teacher cared for Joseph's student that saw?,complex_NP_island_good_64,complex_NP_island_bad_64,longformer-1010_1014.parquet,longformer-1020_1024.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-83.35350036621094,-83.10184478759766,13,13
determiner_noun_agreement_with_adj_2,138,Deborah couldn't remember this concealed high school.,Deborah couldn't remember these concealed high school.,determiner_noun_agreement_with_adj_2_good_138,determiner_noun_agreement_with_adj_2_bad_138,longformer-945_949.parquet,longformer-950_954.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-66.54326629638672,-72.24696350097656,9,9
principle_A_reconstruction,484,It's herself who Amanda might criticize.,It's herself who might criticize Amanda.,principle_A_reconstruction_good_484,principle_A_reconstruction_bad_484,longformer-575_579.parquet,longformer-570_574.parquet,pythia-160m-step1000-400_599.parquet,pythia-160m-step1000-400_599.parquet,-56.204559326171875,-52.96498489379883,8,8
animate_subject_passive,37,Many ladders weren't climbed down by some child.,Many ladders weren't climbed down by some tooth.,animate_subject_passive_good_37,animate_subject_passive_bad_37,longformer-795_799.parquet,longformer-820_824.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-67.27447509765625,-73.76758575439453,10,10
principle_A_domain_2,467,April imagines Clyde cures himself.,April imagines Clyde cures herself.,principle_A_domain_2_good_467,principle_A_domain_2_bad_467,longformer-425_429.parquet,longformer-415_419.parquet,pythia-160m-step1000-400_599.parquet,pythia-160m-step1000-400_599.parquet,-59.541725158691406,-60.486846923828125,6,6
passive_1,403,Larry's oncologists aren't helped by Spain.,Larry's oncologists aren't struggled by Spain.,passive_1_good_403,passive_1_bad_403,longformer-675_679.parquet,longformer-745_749.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-600_799.parquet,-59.10686111450195,-68.13027954101562,9,9
transitive,582,Amy's cousins distracts a lot of women.,Amy's cousins reply a lot of women.,transitive_good_582,transitive_bad_582,longformer-540_544.parquet,longformer-410_414.parquet,pythia-160m-step1000-400_599.parquet,pythia-160m-step1000-400_599.parquet,-55.516448974609375,-56.447296142578125,9,9
principle_A_case_2,445,Most dancers forget about themselves embarrassing the people.,Most dancers forget about themselves embarrass the people.,principle_A_case_2_good_445,principle_A_case_2_bad_445,longformer-1075_1079.parquet,longformer-1030_1034.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-57.43471908569336,-57.87394714355469,9,9
wh_vs_that_with_gap,651,Holly conceals what the patients are driving to.,Holly conceals that the patients are driving to.,wh_vs_that_with_gap_good_651,wh_vs_that_with_gap_bad_651,longformer-815_819.parquet,longformer-810_814.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-70.70158386230469,-70.50143432617188,9,9
drop_argument,198,Every teenager isn't descending.,Every teenager isn't dropping by.,drop_argument_good_198,drop_argument_bad_198,longformer-315_319.parquet,longformer-325_329.parquet,pythia-160m-step1000-200_399.parquet,pythia-160m-step1000-200_399.parquet,-35.038814544677734,-37.15300750732422,6,7
principle_A_case_1,432,Kathleen had imagined that she had argued about every person.,Kathleen had imagined that herself had argued about every person.,principle_A_case_1_good_432,principle_A_case_1_bad_432,longformer-1075_1079.parquet,longformer-1115_1119.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-66.718994140625,-74.3932876586914,11,11
tough_vs_raising_2,573,Melinda's guests aren't about to yearn to sit down.,Melinda's guests aren't unpleasant to yearn to sit down.,tough_vs_raising_2_good_573,tough_vs_raising_2_bad_573,longformer-890_894.parquet,longformer-1000_1004.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-1000_1199.parquet,-68.46205139160156,-76.63793182373047,12,12
existential_there_object_raising,222,Some doctors declared there to be a play upsetting that library.,Some doctors oblige there to be a play upsetting that library.,existential_there_object_raising_good_222,existential_there_object_raising_bad_222,longformer-1105_1109.parquet,longformer-1080_1084.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-82.07760620117188,-88.75250244140625,12,12
ellipsis_n_bar_1,208,Clyde might insult many good plays about and the Clintons might insult few.,Clyde might insult many plays about and the Clintons might insult few good.,ellipsis_n_bar_1_good_208,ellipsis_n_bar_1_bad_208,longformer-1215_1219.parquet,longformer-1210_1214.parquet,pythia-160m-step1000-1200_1399.parquet,pythia-160m-step1000-1200_1399.parquet,-113.94192504882812,-114.9601058959961,14,14
inchoative,271,Some car is crashing.,Some car is looking like.,inchoative_good_271,inchoative_bad_271,longformer-45_49.parquet,longformer-95_99.parquet,pythia-160m-step1000-0_199.parquet,pythia-160m-step1000-0_199.parquet,-29.1569881439209,-31.8631534576416,5,6
irregular_plural_subject_verb_agreement_2,323,The woman drinks.,The women drinks.,irregular_plural_subject_verb_agreement_2_good_323,irregular_plural_subject_verb_agreement_2_bad_323,longformer-20_24.parquet,longformer-15_19.parquet,pythia-160m-step1000-0_199.parquet,pythia-160m-step1000-0_199.parquet,-25.03293800354004,-26.077491760253906,4,4
tough_vs_raising_1,566,Some oasis isn't boring to escape from.,Some oasis isn't about to escape from.,tough_vs_raising_1_good_566,tough_vs_raising_1_bad_566,longformer-545_549.parquet,longformer-515_519.parquet,pythia-160m-step1000-400_599.parquet,pythia-160m-step1000-400_599.parquet,-56.136009216308594,-51.170352935791016,9,9
regular_plural_subject_verb_agreement_2,509,The bank hasn't resembled this sketch.,The banks hasn't resembled this sketch.,regular_plural_subject_verb_agreement_2_good_509,regular_plural_subject_verb_agreement_2_bad_509,longformer-485_489.parquet,longformer-520_524.parquet,pythia-160m-step1000-400_599.parquet,pythia-160m-step1000-400_599.parquet,-52.68514633178711,-55.92753219604492,8,8
existential_there_subject_raising,258,There turns out to be an essay boring Holly.,There wishes to be an essay boring Holly.,existential_there_subject_raising_good_258,existential_there_subject_raising_bad_258,longformer-690_694.parquet,longformer-595_599.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-600_799.parquet,-53.84144592285156,-57.92498016357422,10,9
regular_plural_subject_verb_agreement_1,492,Actors examine the plays.,Actors examines the plays.,regular_plural_subject_verb_agreement_1_good_492,regular_plural_subject_verb_agreement_1_bad_492,longformer-110_114.parquet,longformer-130_134.parquet,pythia-160m-step1000-0_199.parquet,pythia-160m-step1000-0_199.parquet,-38.993896484375,-37.401206970214844,5,5
existential_there_quantifiers_1,239,There were few nephews of Andrea threatening to speak up.,There were all nephews of Andrea threatening to speak up.,existential_there_quantifiers_1_good_239,existential_there_quantifiers_1_bad_239,longformer-1015_1019.parquet,longformer-1000_1004.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-62.183807373046875,-64.25231170654297,11,11
expletive_it_object_raising,268,Phillip hadn't discovered it to be apparent that Travis walked through all libraries.,Phillip couldn't prod it to be apparent that Travis walked through all libraries.,expletive_it_object_raising_good_268,expletive_it_object_raising_bad_268,longformer-1265_1269.parquet,longformer-1235_1239.parquet,pythia-160m-step1000-1200_1399.parquet,pythia-160m-step1000-1200_1399.parquet,-109.00707244873047,-109.8320541381836,15,15
ellipsis_n_bar_1,201,Kevin can return to a few employed sisters and Anne's ex-girlfriend can return to several.,Kevin can return to a few sisters and Anne's ex-girlfriend can return to several employed.,ellipsis_n_bar_1_good_201,ellipsis_n_bar_1_bad_201,longformer-1295_1299.parquet,longformer-1290_1294.parquet,pythia-160m-step1000-1200_1399.parquet,pythia-160m-step1000-1200_1399.parquet,-102.3735122680664,-99.158203125,19,19
expletive_it_object_raising,269,Claire discovered it to be normal that every university won't find out who wastes away.,Claire couldn't persuade it to be normal that every university won't find out who wastes away.,expletive_it_object_raising_good_269,expletive_it_object_raising_bad_269,longformer-1275_1279.parquet,longformer-1300_1304.parquet,pythia-160m-step1000-1200_1399.parquet,pythia-160m-step1000-1200_1399.parquet,-114.0224609375,-115.75404357910156,17,19
adjunct_island,5,Who could Marie think about before referencing James?,Who could Marie think about James before referencing?,adjunct_island_good_5,adjunct_island_bad_5,longformer-945_949.parquet,longformer-930_934.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-61.99497604370117,-61.603668212890625,9,9
npi_present_1,363,Even most legislatures clearly urged that university to listen to a man.,Even most legislatures ever urged that university to listen to a man.,npi_present_1_good_363,npi_present_1_bad_363,longformer-1180_1184.parquet,longformer-1150_1154.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-83.29066467285156,-80.00477600097656,13,13
passive_1,409,Theresa was forgotten by every son of Joseph.,Theresa was concurred by every son of Joseph.,passive_1_good_409,passive_1_bad_409,longformer-710_714.parquet,longformer-720_724.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-600_799.parquet,-53.76025390625,-59.045066833496094,9,9
causative,54,Eva wasn't evaporating some icicle.,Eva wasn't falling some icicle.,causative_good_54,causative_bad_54,longformer-410_414.parquet,longformer-260_264.parquet,pythia-160m-step1000-400_599.parquet,pythia-160m-step1000-200_399.parquet,-58.51732635498047,-55.37605285644531,7,7
left_branch_island_simple_question,346,Which offspring did Florence leave?,Which did Florence leave offspring?,left_branch_island_simple_question_good_346,left_branch_island_simple_question_bad_346,longformer-415_419.parquet,longformer-430_434.parquet,pythia-160m-step1000-400_599.parquet,pythia-160m-step1000-400_599.parquet,-38.564205169677734,-43.56938934326172,6,6
only_npi_scope,394,Only Judy's husband that most drivers should care for would ever appreciate Laura.,Judy's husband that only most drivers should care for would ever appreciate Laura.,only_npi_scope_good_394,only_npi_scope_bad_394,longformer-1245_1249.parquet,longformer-1240_1244.parquet,pythia-160m-step1000-1200_1399.parquet,pythia-160m-step1000-1200_1399.parquet,-93.49449920654297,-95.56398010253906,15,15
sentential_subject_island,537,Who will the convertible's confusing those women worry.,Who will the convertible's confusing worry those women.,sentential_subject_island_good_537,sentential_subject_island_bad_537,longformer-970_974.parquet,longformer-980_984.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-77.36373901367188,-79.29219818115234,10,10
wh_island,598,Who hasn't Kristin learned she can care for?,Who hasn't Kristin learned who can care for?,wh_island_good_598,wh_island_bad_598,longformer-680_684.parquet,longformer-700_704.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-600_799.parquet,-63.64324951171875,-62.30156326293945,10,10
existential_there_quantifiers_2,242,Most carriages weren't there impressing Patricia.,There weren't most carriages impressing Patricia.,existential_there_quantifiers_2_good_242,existential_there_quantifiers_2_bad_242,longformer-845_849.parquet,longformer-835_839.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-64.49820709228516,-67.7533187866211,8,8
animate_subject_passive,31,That mirror wasn't broken by some girls.,That mirror wasn't broken by some newspaper article.,animate_subject_passive_good_31,animate_subject_passive_bad_31,longformer-560_564.parquet,longformer-905_909.parquet,pythia-160m-step1000-400_599.parquet,pythia-160m-step1000-800_999.parquet,-46.106361389160156,-53.83998107910156,9,10
superlative_quantifiers_1,544,No book does confuse more than four doctors.,No book does confuse at least four doctors.,superlative_quantifiers_1_good_544,superlative_quantifiers_1_bad_544,longformer-690_694.parquet,longformer-675_679.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-600_799.parquet,-58.630157470703125,-58.21438217163086,9,9
regular_plural_subject_verb_agreement_2,504,The scarves shrink.,The scarf shrink.,regular_plural_subject_verb_agreement_2_good_504,regular_plural_subject_verb_agreement_2_bad_504,longformer-30_34.parquet,longformer-20_24.parquet,pythia-160m-step1000-0_199.parquet,pythia-160m-step1000-0_199.parquet,-31.61052894592285,-28.900434494018555,4,4
principle_A_domain_1,456,Alicia has thought that Edward hides her.,Alicia has thought that Edward hides herself.,principle_A_domain_1_good_456,principle_A_domain_1_bad_456,longformer-610_614.parquet,longformer-710_714.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-600_799.parquet,-68.40303802490234,-68.97369384765625,8,8
principle_A_case_1,431,Tamara thinks that she praised every story.,Tamara thinks that herself praised every story.,principle_A_case_1_good_431,principle_A_case_1_bad_431,longformer-670_674.parquet,longformer-790_794.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-600_799.parquet,-55.287925720214844,-62.75739669799805,8,8
wh_island,590,What have a lot of cashiers concealed they found?,What have a lot of cashiers concealed who found?,wh_island_good_590,wh_island_bad_590,longformer-830_834.parquet,longformer-805_809.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-57.089542388916016,-63.11717987060547,10,10
regular_plural_subject_verb_agreement_2,507,The cashier has bought the ice cream.,The cashiers has bought the ice cream.,regular_plural_subject_verb_agreement_2_good_507,regular_plural_subject_verb_agreement_2_bad_507,longformer-470_474.parquet,longformer-505_509.parquet,pythia-160m-step1000-400_599.parquet,pythia-160m-step1000-400_599.parquet,-46.46666717529297,-50.41535949707031,8,8
passive_2,414,The boy isn't disturbed.,The boy isn't grinned.,passive_2_good_414,passive_2_bad_414,longformer-80_84.parquet,longformer-55_59.parquet,pythia-160m-step1000-0_199.parquet,pythia-160m-step1000-0_199.parquet,-34.2717399597168,-36.42176818847656,6,6
wh_vs_that_no_gap,635,This dancer knows that the teenagers question Cindy.,This dancer knows who the teenagers question Cindy.,wh_vs_that_no_gap_good_635,wh_vs_that_no_gap_bad_635,longformer-900_904.parquet,longformer-895_899.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-60.93034362792969,-61.33757400512695,9,9
determiner_noun_agreement_irregular_1,113,Suzanne doesn't think about those syntheses.,Suzanne doesn't think about those synthesis.,determiner_noun_agreement_irregular_1_good_113,determiner_noun_agreement_irregular_1_bad_113,longformer-700_704.parquet,longformer-680_684.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-600_799.parquet,-62.35480499267578,-61.410987854003906,8,8
causative,55,Paula heals Larry's grandson.,Paula bakes Larry's grandson.,causative_good_55,causative_bad_55,longformer-215_219.parquet,longformer-195_199.parquet,pythia-160m-step1000-200_399.parquet,pythia-160m-step1000-200_399.parquet,-51.317771911621094,-57.84611129760742,6,6
principle_A_domain_1,453,Maria explained that those guys won't respect her.,Maria explained that those guys won't respect herself.,principle_A_domain_1_good_453,principle_A_domain_1_bad_453,longformer-850_854.parquet,longformer-955_959.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-47.83393859863281,-50.92205810546875,10,10
wh_vs_that_no_gap,636,Ann hasn't discovered that all scarves were shocking a lot of girls.,Ann hasn't discovered who all scarves were shocking a lot of girls.,wh_vs_that_no_gap_good_636,wh_vs_that_no_gap_bad_636,longformer-1145_1149.parquet,longformer-1135_1139.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-80.41133117675781,-90.81129455566406,14,14
principle_A_domain_2,464,The Clintons imagine Rose wasn't healing herself.,The Clintons imagine Rose wasn't healing themselves.,principle_A_domain_2_good_464,principle_A_domain_2_bad_464,longformer-825_829.parquet,longformer-905_909.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-68.8671646118164,-70.63097381591797,9,9
principle_A_c_command,426,That car that annoyed waitresses can upset itself.,That car that annoyed waitresses can upset themselves.,principle_A_c_command_good_426,principle_A_c_command_bad_426,longformer-855_859.parquet,longformer-960_964.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-71.81954956054688,-69.41051483154297,9,9
wh_questions_object_gap,604,Christine hasn't researched some thesis that Homer conceals.,Christine hasn't researched what Homer conceals some thesis.,wh_questions_object_gap_good_604,wh_questions_object_gap_bad_604,longformer-1050_1054.parquet,longformer-1060_1064.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-87.45199584960938,-89.18440246582031,10,10
complex_NP_island,69,Who wouldn't Stephen's mother who will like Sarah stun?,Who wouldn't Sarah stun Stephen's mother who will like?,complex_NP_island_good_69,complex_NP_island_bad_69,longformer-985_989.parquet,longformer-985_989.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-76.96929931640625,-79.7916259765625,12,12
irregular_past_participle_adjectives,292,The known cashier is delighted.,The knew cashier is delighted.,irregular_past_participle_adjectives_good_292,irregular_past_participle_adjectives_bad_292,longformer-275_279.parquet,longformer-225_229.parquet,pythia-160m-step1000-200_399.parquet,pythia-160m-step1000-200_399.parquet,-43.986083984375,-49.8057975769043,6,6
existential_there_subject_raising,252,There isn't seeming to be a lady finding the Clintons to conspire.,There isn't neglecting to be a lady finding the Clintons to conspire.,existential_there_subject_raising_good_252,existential_there_subject_raising_bad_252,longformer-1125_1129.parquet,longformer-1145_1149.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-76.42433166503906,-84.18870544433594,14,14
anaphor_gender_agreement,19,Diane had concealed herself.,Diane had concealed himself.,anaphor_gender_agreement_good_19,anaphor_gender_agreement_bad_19,longformer-175_179.parquet,longformer-175_179.parquet,pythia-160m-step1000-0_199.parquet,pythia-160m-step1000-0_199.parquet,-42.82114791870117,-41.46284866333008,5,5
wh_vs_that_with_gap,652,Some teenagers remember who this sketch looks like.,Some teenagers remember that this sketch looks like.,wh_vs_that_with_gap_good_652,wh_vs_that_with_gap_bad_652,longformer-895_899.parquet,longformer-925_929.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-55.69774627685547,-49.838470458984375,9,9
causative,59,The teenagers fade all screens.,The teenagers waste away all screens.,causative_good_59,causative_bad_59,longformer-265_269.parquet,longformer-470_474.parquet,pythia-160m-step1000-200_399.parquet,pythia-160m-step1000-400_599.parquet,-45.245059967041016,-54.12520980834961,6,7
superlative_quantifiers_2,556,That government could praise at least eight ladies.,No government could praise at least eight ladies.,superlative_quantifiers_2_good_556,superlative_quantifiers_2_bad_556,longformer-900_904.parquet,longformer-845_849.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-59.66376876831055,-59.846885681152344,9,9
existential_there_quantifiers_2,241,All convertibles weren't there existing.,There weren't all convertibles existing.,existential_there_quantifiers_2_good_241,existential_there_quantifiers_2_bad_241,longformer-575_579.parquet,longformer-565_569.parquet,pythia-160m-step1000-400_599.parquet,pythia-160m-step1000-400_599.parquet,-56.055694580078125,-46.34193801879883,7,7
wh_vs_that_with_gap_long_distance,661,Keith revealed what some cashiers that haven't hugged hadn't arrived at.,Keith revealed that some cashiers that haven't hugged hadn't arrived at.,wh_vs_that_with_gap_long_distance_good_661,wh_vs_that_with_gap_long_distance_bad_661,longformer-1180_1184.parquet,longformer-1185_1189.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-100.0391616821289,-92.65042114257812,14,14
complex_NP_island,63,Who hadn't Suzanne's ex-husbands who questioned Jodi watched?,Who hadn't Jodi watched Suzanne's ex-husbands who questioned?,complex_NP_island_good_63,complex_NP_island_bad_63,longformer-1075_1079.parquet,longformer-1070_1074.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-97.6116943359375,-96.17224884033203,13,13
principle_A_case_2,448,The Lutherans think about themselves questioning Janice.,The Lutherans think about themselves questioned Janice.,principle_A_case_2_good_448,principle_A_case_2_bad_448,longformer-1000_1004.parquet,longformer-970_974.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-800_999.parquet,-63.75297164916992,-64.72833251953125,8,8
only_npi_licensor_present,381,Only Paula ever intends to escape from Carrie.,Even Paula ever intends to escape from Carrie.,only_npi_licensor_present_good_381,only_npi_licensor_present_bad_381,longformer-755_759.parquet,longformer-735_739.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-600_799.parquet,-57.514225006103516,-57.519283294677734,9,9
ellipsis_n_bar_1,202,Bethany wasn't discovering one white library and many guests' electricians weren't discovering many.,Bethany wasn't discovering one library and many guests' electricians weren't discovering many white.,ellipsis_n_bar_1_good_202,ellipsis_n_bar_1_bad_202,longformer-1310_1314.parquet,longformer-1310_1314.parquet,pythia-160m-step1000-1200_1399.parquet,pythia-160m-step1000-1200_1399.parquet,-138.7948760986328,-139.41305541992188,17,17
intransitive,288,These associations are profiting.,These associations are concealing.,intransitive_good_288,intransitive_bad_288,longformer-320_324.parquet,longformer-365_369.parquet,pythia-160m-step1000-200_399.parquet,pythia-160m-step1000-200_399.parquet,-31.450193405151367,-35.27459716796875,5,5
superlative_quantifiers_2,552,A waitress does dislike at most two women.,No waitress does dislike at most two women.,superlative_quantifiers_2_good_552,superlative_quantifiers_2_bad_552,longformer-630_634.parquet,longformer-665_669.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-600_799.parquet,-67.72547912597656,-66.77224731445312,9,9
coordinate_structure_constraint_complex_left_branch,72,What guests will Mary respect and Spain worry?,What will Mary respect guests and Spain worry?,coordinate_structure_constraint_complex_left_branch_good_72,coordinate_structure_constraint_complex_left_branch_bad_72,longformer-730_734.parquet,longformer-735_739.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-600_799.parquet,-72.74474334716797,-75.97410583496094,9,9
animate_subject_passive,38,Most actresses weren't discussed by some offspring.,Most actresses weren't discussed by some ladder.,animate_subject_passive_good_38,animate_subject_passive_bad_38,longformer-880_884.parquet,longformer-810_814.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-51.63581466674805,-55.537330627441406,9,9
principle_A_case_2,447,Frank thinks about himself researching a lot of plays.,Frank thinks about himself researches a lot of plays.,principle_A_case_2_good_447,principle_A_case_2_bad_447,longformer-950_954.parquet,longformer-940_944.parquet,pythia-160m-step1000-800_999.parquet,pythia-160m-step1000-800_999.parquet,-52.479854583740234,-62.721397399902344,10,10
existential_there_quantifiers_2,246,All photographs of some screen aren't there looking like most cars.,There aren't all photographs of some screen looking like most cars.,existential_there_quantifiers_2_good_246,existential_there_quantifiers_2_bad_246,longformer-1130_1134.parquet,longformer-1135_1139.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-75.45606994628906,-68.15552520751953,13,13
coordinate_structure_constraint_object_extraction,84,What were Nancy and Rhonda curing?,What is Nancy curing and Rhonda?,coordinate_structure_constraint_object_extraction_good_84,coordinate_structure_constraint_object_extraction_bad_84,longformer-370_374.parquet,longformer-310_314.parquet,pythia-160m-step1000-200_399.parquet,pythia-160m-step1000-200_399.parquet,-56.028446197509766,-54.720584869384766,7,7
existential_there_subject_raising,256,There wasn't certain to be spinach going bad.,There wasn't unhappy to be spinach going bad.,existential_there_subject_raising_good_256,existential_there_subject_raising_bad_256,longformer-705_709.parquet,longformer-710_714.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-600_799.parquet,-52.73397445678711,-57.645904541015625,10,10
tough_vs_raising_2,571,This patient wasn't about to dislike Gary.,This patient wasn't easy to dislike Gary.,tough_vs_raising_2_good_571,tough_vs_raising_2_bad_571,longformer-655_659.parquet,longformer-605_609.parquet,pythia-160m-step1000-600_799.parquet,pythia-160m-step1000-400_599.parquet,-52.63118362426758,-54.845882415771484,9,9
superlative_quantifiers_1,545,No customer had concealed fewer than four grocery stores.,No customer had concealed at most four grocery stores.,superlative_quantifiers_1_good_545,superlative_quantifiers_1_bad_545,longformer-1010_1014.parquet,longformer-965_969.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-800_999.parquet,-62.17439651489258,-62.37993621826172,10,10
complex_NP_island,67,Who is Michael's ex-boyfriend who hasn't astounded Alice kissing?,Who is Alice kissing Michael's ex-boyfriend who hasn't astounded?,complex_NP_island_good_67,complex_NP_island_bad_67,longformer-1110_1114.parquet,longformer-1110_1114.parquet,pythia-160m-step1000-1000_1199.parquet,pythia-160m-step1000-1000_1199.parquet,-84.7987289428711,-84.17127990722656,14,14
irregular_plural_subject_verb_agreement_1,318,This medium upsets some school.,This medium upset some school.,irregular_plural_subject_verb_agreement_1_good_318,irregular_plural_subject_verb_agreement_1_bad_318,longformer-270_274.parquet,longformer-235_239.parquet,pythia-160m-step1000-200_399.parquet,pythia-160m-step1000-200_399.parquet,-47.093849182128906,-42.555213928222656,6,6
