fid,frac,n_total,mean_act,modal,top_words,bucket,cluster,dist_to_centroid,label
1212,0.2,45,1.135,over,"['over', 'weekend', 'over', 'testament', 'around', 'the', 'cause', 'around', 'just', 'testament']",q2,12,0.33616676019861313,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
1237,0.2,50,1.377,before,"['known', 'before', 'part', 'day', 'very', 'before', 'thought', 'care', 'america', 'for']",q2,9,0.34023720662368573,noisy grab-bag: technical specs + career/business advice prose
1286,0.2,50,1.33,-,"['.', 'of', '-', 'variables', 'the', 'sides', 'part', '-', '32', 'sides']",q2,13,0.37191840740208587,noisy grab-bag: measurement-conversion tables + misc
1289,0.4,11,1.116,share,"['share', 'share', 'for', 'share', 'for', 'four', 'negative', 'cake', 'for', 'share']",q2,1,0.4329146474297189,noisy narrative/dialogue grab-bag
1300,0.3,50,1.164,given,"['given', '*/', 'tends', 'since', 'given', 'given', '*/', 'tend', 'since', 'tended']",q2,3,0.385413861686713,"noisy grab-bag, no consistent theme"
1315,0.1,50,1.203,tunnels,"['tunnels', 'filters', 'drains', 'tables', 'leaving', 'skies', 'twenty', 'between', 'leave']",q2,11,0.33174074059033654,noisy grab-bag: engineering/game-mechanics vocabulary
1320,0.1,50,1.303,established,"['established', 'open', 'na', 'a', 'his', 'passed', '6', 'unveiled', 'lbs', 'double']",q2,2,0.2945410912876759,"noisy grab-bag, no consistent theme"
1329,0.3,10,1.196,fantastic,"['fantastic', 'fantastic', 'sort', 'sometime', 'wonderful', 'majestic', 'kinds', 'fantastic', 'wonderful', 'kinds']",q2,6,0.476923964994997,"chemistry/reaction-kinetics vocabulary (reaction rates, conditions) + archaic legal-narrative prose"
1333,0.3,50,1.324,which,"['which', '),', 'which', 'which', '),', 'extends', '46', '46', 'sep', 'and']",q2,8,0.4149391566366085,noisy grab-bag: scientific/statistical tables + code snippets
1369,0.1,50,1.284,with,"['with', '.)', 'the', 'then', 'cared', 'or', 'either', 'but', 'problems', '.""']",q2,12,0.3569773933328785,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
1382,0.3,44,1.205,pick,"['pick', 'holy', 'pick', 'holy', 'we', 'we', 'pick', 'one', 'wake', 'day']",q2,1,0.3487223682722004,noisy narrative/dialogue grab-bag
1392,0.2,50,1.322,if,"['if', 'played', 'enable', 'to', 'at', 'given', 'time', 'of', 'effort', 'if']",q2,0,0.3656981843571825,news-dateline/press-release register + 'thought that' reported belief
1397,0.2,50,1.084,by,"['by', 'here', 'could', 'happened', 'last', 'here', 'last', '),', 'by', 'ãĺ']",q2,9,0.3216674661918845,noisy grab-bag: technical specs + career/business advice prose
1398,0.2,11,1.128,1998,"['1998', '1998', 'co', 'force', 'they', 'the', 'bool', '#', 'co', 'technique']",q2,8,0.35254746070272985,noisy grab-bag: scientific/statistical tables + code snippets
1401,0.4,50,1.356,by,"['suppose', 'by', 'whose', 'by', 'unix', 'by', 'perfect', 'human', 'by', 'purpose']",q2,2,0.37997692986341314,"noisy grab-bag, no consistent theme"
1463,0.1,50,1.121,*,"['*', 'âł', 'all', '14', '++', 'to', '28', 'ever', 'mid']",q2,2,0.37550002656737164,"noisy grab-bag, no consistent theme"
1466,0.1,50,1.096,something,"['something', 'regardless', 'sorts', 'meantime', 'throughout', 'emotions', 'mood', 'shades', 'aware', 'heard']",q2,7,0.2943231508674523,"entertainment/media-review vocabulary (appearance, release, genre) — noisy"
1492,0.3,50,1.132,for,"[',', 'save', 'for', '],', 'for', '-', '-', 'press', ',', 'for']",q2,10,0.40443416167632157,mixed: paragraph-break whitespace + corporate/institutional-name lists
1527,0.2,50,1.086,thought,"['--', 'celebrates', 'thought', 'hoped', 'thought', 'jpg', 'expects', 's', 'was', 'nyse']",q2,0,0.308018744561156,news-dateline/press-release register + 'thought that' reported belief
1534,0.2,50,1.372,response,"['response', 'device', '#', '-', 'company', 'response', 'adopt', 'team', 'fly', 'dear']",q2,3,0.300478102709802,"noisy grab-bag, no consistent theme"
1544,0.2,50,1.162,generation,"['hungary', 'generation', '76', 'friday', 'female', 'french', 'thursday', 'generation', 'guitar', 'iceland']",q2,4,0.40726798813324494,"legal/consumer-terms vocabulary (subscription, license, public domain, practitioner)"
1547,0.1,50,1.154,obstacles,"['obstacles', 'obstacle', 'order', 'around', 'thing', 'indicator', 'improving', 'hands', 'episodes', 'guide']",q2,11,0.31122559752506695,noisy grab-bag: engineering/game-mechanics vocabulary
1549,0.1,13,1.124,least,"['least', 'unless', 'some', 'standard', 'until', 'average', 'raw', 'both', 'many', 'however']",q2,1,0.38135212692885856,noisy narrative/dialogue grab-bag
1557,0.4,50,1.278,the,"['specifications', 'the', 'appeared', 'the', 'the', 'standards', 'organization', 'the', 'standards', 'appearing']",q2,7,0.3871314336882074,"entertainment/media-review vocabulary (appearance, release, genre) — noisy"
1564,0.1,50,1.08,38,"['38', '98', 'carve', 'others', 'different', 'kind', 'definite', 'thence', 'him', 'lot']",q2,6,0.31729081492181027,"chemistry/reaction-kinetics vocabulary (reaction rates, conditions) + archaic legal-narrative prose"
1573,0.3,50,1.143,part,"['part', 'time', 'away', 'parts', 'resistance', 'probability', 'now', 'weather', 'part', 'part']",q2,4,0.4172457919193674,"legal/consumer-terms vocabulary (subscription, license, public domain, practitioner)"
1589,0.3,50,1.197,menu,"['hr', ');', 'menu', 'matter', 'menu', 'monthly', 'menu', 'hr', 'where', 'assistance']",q2,11,0.39728433837722604,noisy grab-bag: engineering/game-mechanics vocabulary
1591,0.2,50,1.077,-,"['-', 'battles', 'and', 'mostly', 'vs', 'look', 'onwards', 'against', '-', 'occurs']",q2,7,0.3783529254449283,"entertainment/media-review vocabulary (appearance, release, genre) — noisy"
1604,0.4,50,1.171,credit,"['credit', 'persons', 'hashtag', 'rely', 'most', 'credit', 'developing', '80', 'credit', 'credit']",q2,4,0.3405845401025771,"legal/consumer-terms vocabulary (subscription, license, public domain, practitioner)"
1616,0.2,50,1.18,third,"['third', 'fifth', 'third', 'respective', 'majesty', 'such', 'will', 'mission', 'holder', 'violate']",q2,12,0.37088630124540184,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
1627,0.1,50,1.241,away,"['away', 'wales', 'resumes', 'success', 'charge', 'will', 'went', 'that', 'talented', 'innovation']",q2,9,0.29402427092768574,noisy grab-bag: technical specs + career/business advice prose
1637,0.2,50,1.101,to,"['jurassic', '%),', 'which', 'vs', 'and', 'apiece', '>', 'to', 'to', 'key']",q2,8,0.301515444916514,noisy grab-bag: scientific/statistical tables + code snippets
1659,0.1,50,1.317,kinds,"['kinds', 'released', 'of', 'months', 'price', 'report', 'ga', 'shortest', 'weeks', 'from']",q2,12,0.3073612627585235,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
1683,0.1,50,1.327,bytes,"['bytes', 'birds', 'typing', 'exercise', 'type', 'entering', 'stresses', 'bodied', 'that', 'soils']",q2,12,0.31972296612088524,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
1692,0.2,50,1.225,that,"['of', 'that', 'non', 'field', 'balkans', '7', 'that']",q2,10,0.30782374868172024,mixed: paragraph-break whitespace + corporate/institutional-name lists
1718,0.3,50,1.378,high,"['high', 'supposed', 'high', 'high', 'see', 'person', 'for', 'true', 'style', 'hire']",q2,5,0.3145320558505836,sensory-comparison prose (smelled/looked/tasted) + noisy grab-bag
1722,0.3,50,1.19,way,"['something', 'way', 'have', 'work', 'some', 'way', 'crank', 'their', 'way', 'furthermore']",q2,1,0.33136488106127754,noisy narrative/dialogue grab-bag
1732,0.2,50,1.306,.,"['a', 'array', '->', 'able', '.', '=', '.', 'and', '||', 'force']",q2,2,0.36670587059570886,"noisy grab-bag, no consistent theme"
1739,0.1,50,1.224,middle,"['middle', 'region', '26', 'europe', 'district', 'application', 'luxury', 'industry', 'today', 'serve']",q2,9,0.33292003236246315,noisy grab-bag: technical specs + career/business advice prose
1742,0.3,50,1.116,'.,"[""',"", ""'."", 'whereas', ""'."", 'reg', 'same', 'highest', 'of', 'liberty', ""'.""]",q2,12,0.4063516176301966,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
1760,0.2,50,1.365,nearer,"['nearer', 'closer', 'now', 'nearer', 'time', 'sole', 'widening', 'downtime', 'now', 'designated']",q2,12,0.39887184176149726,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
1771,0.2,50,1.077,22,"['that', 'to', 'dealt', 'ãģį', '22', 'c', 'majestic', '8', '22', 'on']",q2,13,0.43588757914914694,noisy grab-bag: measurement-conversion tables + misc
1782,0.2,50,1.327,**,"['**', 'potential', 'wants', '`', '**', 'case', 'celsius', 'realization', 'turns', 'realized']",q2,13,0.446194697851072,noisy grab-bag: measurement-conversion tables + misc
1783,0.3,50,1.277,*/,"['*/', 'passive', '*/', 'classmates', 'shortage', 'legislature', '*/', ':', 'the', 'trial']",q2,3,0.4027431809051566,"noisy grab-bag, no consistent theme"
1800,0.1,50,1.079,18,"['18', 'meets', 'fastest', 'expense', 'half', 'most', '></', ',', 'whom', '//']",q2,9,0.37321342909932737,noisy grab-bag: technical specs + career/business advice prose
1819,0.3,12,1.301,he,"['he', 'scale', 'scale', 'he', 'the', 'scale', 'him', 'he', 'trial', 'the']",q2,5,0.38101454033785537,sensory-comparison prose (smelled/looked/tasted) + noisy grab-bag
1834,0.3,50,1.251,greek,"['fifth', 'vertical', 'civil', 'third', 'southern', 'you', 'greek', 'greek', 'greek', 'second']",q2,7,0.38823081536534887,"entertainment/media-review vocabulary (appearance, release, genre) — noisy"
1873,0.4,50,1.113,such,"['such', 'such', 'such', 'manual', 'ie', 'such', 'if', 'first', 'user', 'higher']",q2,5,0.3477444604534262,sensory-comparison prose (smelled/looked/tasted) + noisy grab-bag
1874,0.1,50,1.317,that,"['that', 'appearance', 'but', 'drama', 'daytime', 'however', 'destiny', 'given', 'although']",q2,7,0.27685123422432506,"entertainment/media-review vocabulary (appearance, release, genre) — noisy"
1887,0.4,11,1.17,by,"['by', 'maintenance', 'needs', 'by', 'need', 'by', 'by', 'testament', 'mood', ':']",q2,6,0.3255572790231205,"chemistry/reaction-kinetics vocabulary (reaction rates, conditions) + archaic legal-narrative prose"
1926,0.1,50,1.102,celsius,"['celsius', '2018', 'latin', 'linux', ']),', 'onion', 'compartment', 'and', 'socket', 'component']",q2,13,0.37434368883603614,noisy grab-bag: measurement-conversion tables + misc
1946,0.1,11,1.099,foster,['foster'],q2,10,0.417008543767503,mixed: paragraph-break whitespace + corporate/institutional-name lists
1947,0.4,50,1.268,in,"['in', 'in', 'est', '30', 'est', 'in', 'est', 'in', 'maharashtra']",q2,12,0.34878446177294364,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
1950,0.3,50,1.216,ample,"['ample', 'encourage', 'encourage', 'ample', 'engage', 'encourage', 'empower', 'that', 'promote', 'ample']",q2,13,0.3977401825967639,noisy grab-bag: measurement-conversion tables + misc
1957,0.2,50,1.143,costs,"['costs', 'friendships', '}', 'costs', 'landscapes', 'stake', '}', 'weighs', '18', 'tails']",q2,11,0.37941263255306196,noisy grab-bag: engineering/game-mechanics vocabulary
1969,0.4,50,1.102,a,"['another', 'his', 'a', 'are', 'a', 'that', 'a', 'that', 'here', 'a']",q2,2,0.37944877158406054,"noisy grab-bag, no consistent theme"
1989,0.2,50,1.106,to,"['particular', 'states', 'sn', 'to', 'sc', 'follows', 'spots', 'follows', 'to', 'sequences']",q2,10,0.35744569807623044,mixed: paragraph-break whitespace + corporate/institutional-name lists
2002,0.3,50,1.22,and,"['past', 'the', 'and', 'she', 'after', 'past', 'around', 'and', 'and', 'v']",q2,2,0.41850047830586284,"noisy grab-bag, no consistent theme"
2045,0.2,50,1.25,1000,"['selves', '1000', 'students', 'module', '1000', 'particular', 'individuals', 'university', 'the', 'and']",q2,7,0.3370028548303294,"entertainment/media-review vocabulary (appearance, release, genre) — noisy"
2049,0.2,50,1.103,""",""","['"",""', 'while', 'know', 'favorite', 'let', ',', '$', '"",""', 'hitting', '*']",q2,8,0.3195378115504063,noisy grab-bag: scientific/statistical tables + code snippets
2088,0.2,50,1.268,void,"['after', 'standards', 'void', 'void', 'for', '17', 'standard', 'commons', 'head']",q2,1,0.3228985765084617,noisy narrative/dialogue grab-bag
2130,0.4,50,1.172,sec,"['sec', 'lik', 'sec', 'release', 'have', 'have', 'having', 'sec', 'sec', 'annually']",q2,3,0.36935504429842597,"noisy grab-bag, no consistent theme"
2141,0.2,50,1.205,part,"['part', 'awake', 'promoted', 'part', 'addition', 'arousal', 'exercise', 'in', 'promotion', 'up']",q2,3,0.34740024894910865,"noisy grab-bag, no consistent theme"
2171,0.1,50,1.211,on,"['on', 'closed', 'had', 'been', 'presented', 'renamed', 'alarms', 'calls', 'reflected', 'raising']",q2,1,0.3189832616259171,noisy narrative/dialogue grab-bag
2183,0.1,50,1.146,smelled,"['smelled', 'looked', 'globe', 'smell', 'done', 'people', 'two', 'commissioner', 'degree', 'pubmed']",q2,5,0.3118418927653967,sensory-comparison prose (smelled/looked/tasted) + noisy grab-bag
2187,0.2,50,1.231,go,"['that', 'go', 'row', 'jun', 'fig', 'shop', 'lasted', 'go', 'lac', 'rest']",q2,1,0.333940909771727,noisy narrative/dialogue grab-bag
2203,0.4,50,1.238,good,"['good', 'usd', 'good', 'usd', 'ways', 'good', 'good', 'with', 'usual', 'might']",q2,3,0.4285277889211946,"noisy grab-bag, no consistent theme"
2228,0.1,50,1.19,of,"['of', '.', 'solved', 'and', 'a', 'the', 'mount', 'karachi', 'those', 'reached']",q2,2,0.3256959175682034,"noisy grab-bag, no consistent theme"
2242,0.4,12,1.16,toughest,"['toughest', 'hardest', 'defined', 'widest', 'toughest', 'toughest', 'highest', 'finest', 'toughest', 'highest']",q2,7,0.3867428557990689,"entertainment/media-review vocabulary (appearance, release, genre) — noisy"
2248,0.2,33,1.087,gearing,"['gearing', 'one', '00000000', 'gearing', 'figure', 'hatch', 'potential', 'nearest', 'face', 'quite']",q2,6,0.36539267597307695,"chemistry/reaction-kinetics vocabulary (reaction rates, conditions) + archaic legal-narrative prose"
2254,0.2,50,1.161,establishment,"['holder', 'although', 'organization', 'and', 'observer', 'occupancy', 'establishment', 'weren', 'booth', 'establishment']",q2,11,0.3639912791583119,noisy grab-bag: engineering/game-mechanics vocabulary
2260,0.2,50,1.279,8,"['8', '3', '7', 'after', 'the', 'p', '8', 'after', '3', 'total']",q2,9,0.40280263167653263,noisy grab-bag: technical specs + career/business advice prose
2275,0.2,50,1.153,plaintiff,"['liberty', 'plaintiff', 'inception', 'inception', 'founded', 'the', 'plaintiff', 'far', 'formed', '`']",q2,0,0.3335915093895847,news-dateline/press-release register + 'thought that' reported belief
2308,0.1,50,1.172,disabled,"['disabled', 'disabilities', 'issued', 'charity', 'elderly', 'not', 'itself', 'indicators', 'away', 'entitled']",q2,12,0.28085144302275505,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
2324,0.2,50,1.365,hands,"['hands', 'jersey', 'work', 'work', 'jersey', 'number', 'year', '25', 'chapter', 'hands']",q2,11,0.38203692139559886,noisy grab-bag: engineering/game-mechanics vocabulary
2333,0.4,16,1.153,calories,"['calories', 'current', 'after', 'both', 'hrs', 'calories', 'after', 'calories', 'current', 'calories']",q2,13,0.38849923827395266,noisy grab-bag: measurement-conversion tables + misc
2341,0.2,43,1.092,04,"['sorry', 'uh', 'had', '04', '04', 'when', 'took', 'keep', 'as', 'with']",q2,5,0.36297014921241505,sensory-comparison prose (smelled/looked/tasted) + noisy grab-bag
2364,0.2,50,1.282,only,"['only', 'nations', 'never', 'only', 'far', 'doubt', 'never', 'vital', 'thought', 'dreamed']",q2,0,0.3731117182873689,news-dateline/press-release register + 'thought that' reported belief
2368,0.3,50,1.207,been,"['been', 'tiny', 'been', 'november', '11', 'date', 'june', 'been', 'alpine', 'office']",q2,0,0.3908037772511915,news-dateline/press-release register + 'thought that' reported belief
2369,0.3,39,1.115,time,"['around', 'time', ""'s"", 'time', 'time', '""', 'a', ""'s"", 's', 'house']",q2,2,0.31885469680507994,"noisy grab-bag, no consistent theme"
2376,0.2,50,1.184,between,"['between', 'name', 'between', 'welcome', 'of', 'weren', 'way', 'good', 'b', 'forsaking']",q2,11,0.3394227661383805,noisy grab-bag: engineering/game-mechanics vocabulary
2381,0.2,50,1.267,bidding,"['works', '/', 'midst', 'bidding', 'trials', 'query', 'totaling', 'aspect', 'aspects', 'bidding']",q2,1,0.4330678266818438,noisy narrative/dialogue grab-bag
2386,0.2,50,1.188,we,"['services', 'std', 'bn', 'we', 'hp', 'that', 'we', 'who', '-']",q2,5,0.32602903093359087,sensory-comparison prose (smelled/looked/tasted) + noisy grab-bag
2387,0.3,50,1.243,day,"['the', 'day', 'occasion', 'day', 'deduction', 'prohibition', 'day', 'regex', 'with', 'with']",q2,3,0.28733606159769093,"noisy grab-bag, no consistent theme"
2389,0.1,50,1.186,governments,"['governments', 'impaired', 'ever', 'divided', 'least', 'of', 'color', 'associated', 'm', 'university']",q2,4,0.3108584200371056,"legal/consumer-terms vocabulary (subscription, license, public domain, practitioner)"
2391,0.1,50,1.166,ourselves,"['ourselves', 'out', 'backgrounds', 'platforms', 'state', 'quality', 'macos', 'regions', 'ids', 'exempt']",q2,12,0.3078223385717678,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
2415,0.3,50,1.109,concentrations,"['concentration', 'concentrations', 'concentrations', 'concentrations', 'composed', 'in', 'degree', 'limits', 'degrees', '/>']",q2,11,0.3694168747964034,noisy grab-bag: engineering/game-mechanics vocabulary
2433,0.2,50,1.299,domain,"['domain', 'consciousness', 'interval', 'domain', 'license', 'license', 'particular', 'state', 'jersey', 'entity']",q2,4,0.2882395587971155,"legal/consumer-terms vocabulary (subscription, license, public domain, practitioner)"
2443,0.2,50,1.224,day,"['steel', 'tomorrow', 'theme', 'apart', 'day', 'day', ""',"", 'vision', 'unit', 'wolf']",q2,3,0.34244319629666825,"noisy grab-bag, no consistent theme"
2452,0.2,50,1.143,severity,"['users', 'according', 'severity', 'lasted', 'prevalence', 'lasted', 'between', 'outcome', 'severity', 'worst']",q2,13,0.33692885737274847,noisy grab-bag: measurement-conversion tables + misc
2475,0.2,50,1.266,/,"['/', 'rest', 'least', '/', 'will', 'seventh']",q2,1,0.3686639226390468,noisy narrative/dialogue grab-bag
2477,0.1,19,1.108,healthcare,"['healthcare', '2019', 'private', 'profile', 'marking', 'each']",q2,10,0.3155515431584703,mixed: paragraph-break whitespace + corporate/institutional-name lists
2491,0.2,50,1.143,"',","[""',"", 'formulation', ""',"", '&&', 'âł âł', 'liquids', 'group', '5', 'integer', 'recent']",q2,11,0.4214884194608337,noisy grab-bag: engineering/game-mechanics vocabulary
2509,0.3,50,1.19,reaction,"['reaction', 'reaction', 'spring', ""'s"", 'existence', 'charge', 'than', ""'s"", 'make', 'reaction']",q2,6,0.29866453582705144,"chemistry/reaction-kinetics vocabulary (reaction rates, conditions) + archaic legal-narrative prose"
2512,0.3,50,1.302,earlier,"['earlier', 'it', 'award', 'in', 'earlier', 'attractive', 'earlier', 'tie', 'extensive', 'retrieved']",q2,9,0.3223083078984816,noisy grab-bag: technical specs + career/business advice prose
2520,0.2,50,1.321,the,"['behalf', 'publishers', 'the', 'displayed', 'i', 'require', '),', 'the', '),', 'without']",q2,9,0.39682634344387674,noisy grab-bag: technical specs + career/business advice prose
2530,0.4,17,1.272,how,"['how', 'how', 'how', 'a', 'a', 'o', 'how', 'i', 'a', 'v']",q2,10,0.45364347506390024,mixed: paragraph-break whitespace + corporate/institutional-name lists
2541,0.2,50,1.247,delhi,"['delhi', 'village', 'delhi', 'c', 'celebrates', 'vs', 'tumult', 'work', 'c', 'go']",q2,9,0.3446198562559894,noisy grab-bag: technical specs + career/business advice prose
2544,0.3,50,1.082,thy,"['thy', 'would', 'thy', 'involved', 'about', 'various', 'thy', 'gonna', ""\\'"", ""''""]",q2,6,0.3829408698809974,"chemistry/reaction-kinetics vocabulary (reaction rates, conditions) + archaic legal-narrative prose"
2555,0.3,50,1.16,kind,"['equivalent', 'where', 'source', 'resources', 'or', 'kind', 'soccer', 'kind', 'out', 'kind']",q2,3,0.3279917725382146,"noisy grab-bag, no consistent theme"
2558,0.1,50,1.169,rat,"['rat', '*', 'replacement', ""'"", 'his', 'this', '-', 'uses', 'to']",q2,2,0.2895072802022888,"noisy grab-bag, no consistent theme"
2590,0.2,50,1.099,be,"['eventually', 'chief', '04', 'nation', 'be', 'be', 'own', 'out', '2004', 'in']",q2,5,0.32379151025233494,sensory-comparison prose (smelled/looked/tasted) + noisy grab-bag
2598,0.4,10,1.108,opened,"['that', 'opened', 'opening', 'folders', 'and', 'opened', 'opened', 'yourself', 'opened', 'categories']",q2,2,0.44548716646168396,"noisy grab-bag, no consistent theme"
2618,0.2,50,1.123,meantime,"['meantime', 'meantime', 'applicant', 'deal', 'estimate', 'chapter', 'associated', '``', 'precisely', 'legislature']",q2,13,0.3124459802985293,noisy grab-bag: measurement-conversion tables + misc
2620,0.4,50,1.281,amendment,"['beyond', 'amendment', 'amendment', 'amendment', 'within', 'amendment', 'apparent', 'within', '))', 'offences']",q2,12,0.3626795177868328,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
2627,0.2,50,1.339,it,"['enterprise', 'it', 'launched', 'launched', 'we', 'we', 'partners', 'tier', 'you', 'it']",q2,5,0.31779756240049584,sensory-comparison prose (smelled/looked/tasted) + noisy grab-bag
2639,0.3,50,1.365,",","['a', 's', ',', ',', '000', ',', 'of', 'inclusive', 'between', '%']",q2,2,0.3657898498678293,"noisy grab-bag, no consistent theme"
2668,0.3,50,1.327,told,"['keep', 'told', 'bade', 'further', 'told', 'told', 'tell', 'directed', 'further', 'kicked']",q2,9,0.38481873378227743,noisy grab-bag: technical specs + career/business advice prose
2671,0.4,50,1.286,from,"['from', 'of', 'from', 'from', 'here', 'stop', 'from', 'to', 'around', 'clicks']",q2,2,0.34944062261509445,"noisy grab-bag, no consistent theme"
2682,0.3,50,1.271,second,"['second', 'second', 'spiritual', 'the', 'appeared', 'reasonable', 'victorian', 'chrom', 'second', 'version']",q2,5,0.34144081511719065,sensory-comparison prose (smelled/looked/tasted) + noisy grab-bag
2699,0.3,50,1.273,province,"['meant', 'province', 'province', 'civilizations', 'thought', 'colonies', 'granite', 'province', 'eternity', 'wanted']",q2,3,0.35243309359049935,"noisy grab-bag, no consistent theme"
2703,0.1,50,1.157,all,"['all', 'areas', 'volt', 'logic', 'nervous', 'if', 'enough', 'vice', 'identified', 'needs']",q2,12,0.3546015439097971,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
2738,0.2,50,1.291,vehicles,"['first', 'son', 'neither', 'args', 'comparison', 'vehicles', 'struggle', 'vehicles', 'behaviour', 'standard']",q2,13,0.29090971956534334,noisy grab-bag: measurement-conversion tables + misc
2784,0.2,50,1.36,they,"['are', 'they', 'who', 'they', 'as', 'humans', 'well', 'must', 'who', 'whom']",q2,6,0.35622483198871824,"chemistry/reaction-kinetics vocabulary (reaction rates, conditions) + archaic legal-narrative prose"
2800,0.1,50,1.356,father,"['father', 'pair', 'billion', 'year', 'me', 'line', ""',"", 'weren', 'position', '],']",q2,0,0.33219515325514376,news-dateline/press-release register + 'thought that' reported belief
2803,0.3,50,1.31,for,"['farthest', 'response', 'for', ""'"", 'for', 'finder', 'for', 'frequency', 'cursor', ""'""]",q2,2,0.3752580259580982,"noisy grab-bag, no consistent theme"
2809,0.2,50,1.313,association,"['choice', 'amendment', 'systems', 'association', 'league', 'loyalty', 'brand', 'association', 'belonging', 'groups']",q2,3,0.3122365705483488,"noisy grab-bag, no consistent theme"
2817,0.2,13,1.198,72,"['72', '73', '73', '63', '1972', '72', '71', '1971', '1973', '71']",q2,9,0.5592961350791804,noisy grab-bag: technical specs + career/business advice prose
2821,0.1,50,1.248,population,"['population', 'scenario', 'mentioned', 'a', 'operations', 'in', 'activities', 'administration', 'attention', 'operation']",q2,12,0.27116712587793274,"legal-citation/civic-reporting register (population figures, court citations, 'in addition')"
2846,0.3,50,1.113,right,"['right', 'rule', 'you', 'right', '}', 'theorem', 'call', 'don', 'runner', 'right']",q2,5,0.33505714434613293,sensory-comparison prose (smelled/looked/tasted) + noisy grab-bag
2853,0.2,50,1.356,release,"['they', 'realize', 'release', 'release', 'beings', 'interactions', 'command', 'contact', 'contact', 'manager']",q2,7,0.28922760130441355,"entertainment/media-review vocabulary (appearance, release, genre) — noisy"
2873,0.3,50,1.209,came,"['got', 'america', 'came', 'ways', 'battled', 'things', 'god', 'my', 'came', 'came']",q2,1,0.34631783934026544,noisy narrative/dialogue grab-bag
2874,0.3,50,1.348,works,"['reading', 'he', 'reading', 'learned', 'felt', 'idea', 'works', 'works', 'knew', 'works']",q2,1,0.37474713621905287,noisy narrative/dialogue grab-bag
2904,0.4,30,1.271,costs,"['costs', 'costs', 'costs', 'costs', 'to', 'than', 'lifting', 'ways', '):', 'at']",q2,11,0.39140332604695194,noisy grab-bag: engineering/game-mechanics vocabulary
2918,0.2,50,1.114,and,"['himself', 'level', 'they', 'and', 'and', 'sentence', 'following', '_', 'next', 'play']",q2,1,0.34061125434519146,noisy narrative/dialogue grab-bag
2924,0.4,17,1.172,â»,"['â»', 'â»', 'â»', 'update', 'â»', '*', '==', '>', '*', '==']",q2,8,0.5038601921812444,noisy grab-bag: scientific/statistical tables + code snippets
2931,0.2,50,1.215,for,"['since', 'then', "",''"", 'now', 'team', '&', "".''"", ""'),"", 'for', 'for']",q2,7,0.3369418202970488,"entertainment/media-review vocabulary (appearance, release, genre) — noisy"
2946,0.4,39,1.284,tax,"['tax', 'tax', 'gap', 'the', 'spell', 'tax', 'billion', 'reported', 'such', 'tax']",q2,6,0.3105390066550077,"chemistry/reaction-kinetics vocabulary (reaction rates, conditions) + archaic legal-narrative prose"
2969,0.1,24,1.221,is,"['is', 'and', 'as']",q2,10,0.38671077666052894,mixed: paragraph-break whitespace + corporate/institutional-name lists
2973,0.2,50,1.151,""",","['"",', 'cover', 'cover', 'state', 'guides', '32', '"",', 'clear', 'something', 'ancient']",q2,3,0.2957206230765776,"noisy grab-bag, no consistent theme"
23,0.2,50,1.733,section,"['section', 'section', 'part', 'mods', 'rankings', 'weeks', 'another', 'along', 'community', 'below']",q3,0,0.3011200545283169,noisy grab-bag: course-content/customer-service prose
30,0.4,50,2.961,it,"['the', 'the', 'a', 'it', 'the', 'a', 'a', 'it', 'it', 'it']",q3,4,0.3798354759887799,pure determiner/preposition feature (a/the/to) — no topical theme
49,0.2,50,5.596,there,"['there', 'do', 'there', 'it', 'love', 'compassion', 'cares', 'it', 'kind', 'kindness']",q3,4,0.3583899024764935,pure determiner/preposition feature (a/the/to) — no topical theme
54,0.3,50,1.482,carolina,"['carolina', 'hampshire', 'carolina', 'jersey', 'piece', 'luck', 'catal', 'carolina', 'mexico', 'hampshire']",q3,6,0.4087979091374909,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
57,0.4,50,5.219,always,"['also', 'always', 'always', 'always', 'also', ',', ',', ',', 'always', 'never']",q3,4,0.388111537155766,pure determiner/preposition feature (a/the/to) — no topical theme
62,0.2,50,3.978,brand,"['brand', 'certificates', 'brand', 'certificate', 'marks', 'reputation', 'brands', 'certificate', 'certification', 'reputation']",q3,9,0.3289677761104741,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
73,0.2,50,1.522,avatar,"['avatar', 'avatar', 'â¶', 'moments', 'been', 'the', 'a', 'que', '54', 'per']",q3,11,0.35834168117127496,'mission' statement/brand vocabulary + noisy tech/code grab-bag
