split,pair_id,good_sentence,bad_sentence,good_doc_id,bad_doc_id,good_input_file,bad_input_file,good_output_file,bad_output_file,good_seq_logprob,bad_seq_logprob,good_num_tokens,bad_num_tokens
drop_argument,190,Jill's French teacher had observed.,Jill's French teacher had looked like.,drop_argument_good_190,drop_argument_bad_190,longformer-400_404.parquet,longformer-490_494.parquet,pythia-160m-step64-400_599.parquet,pythia-160m-step64-400_599.parquet,-67.05065155029297,-81.43795776367188,7,8
sentential_subject_island,533,Who are all children' messing up that hospital embarrassing.,Who are all children' messing up embarrassing that hospital.,sentential_subject_island_good_533,sentential_subject_island_bad_533,longformer-1070_1074.parquet,longformer-1055_1059.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-103.9068603515625,-103.75401306152344,11,11
determiner_noun_agreement_with_adj_2,134,Many actresses care for those delighted senators.,Many actresses care for that delighted senators.,determiner_noun_agreement_with_adj_2_good_134,determiner_noun_agreement_with_adj_2_bad_134,longformer-835_839.parquet,longformer-820_824.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-65.30654907226562,-62.60398483276367,8,8
existential_there_subject_raising,255,There had turned out to be some granddaughters of this teacher conspiring.,There had wished to be some granddaughters of this teacher conspiring.,existential_there_subject_raising_good_255,existential_there_subject_raising_bad_255,longformer-1190_1194.parquet,longformer-1165_1169.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-129.4852294921875,-122.3073959350586,13,12
principle_A_domain_3,471,Valerie says Marcus couldn't escape from himself.,Marcus says Valerie couldn't escape from himself.,principle_A_domain_3_good_471,principle_A_domain_3_bad_471,longformer-840_844.parquet,longformer-835_839.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-87.22541809082031,-94.71556854248047,9,9
sentential_subject_island,539,Who did most legislatures' talking about Stephen upset.,Who did most legislatures' talking about upset Stephen.,sentential_subject_island_good_539,sentential_subject_island_bad_539,longformer-980_984.parquet,longformer-985_989.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-96.7020263671875,-96.96746063232422,10,10
only_npi_licensor_present,387,Only Julie ever respects Elaine.,Even Julie ever respects Elaine.,only_npi_licensor_present_good_387,only_npi_licensor_present_bad_387,longformer-285_289.parquet,longformer-285_289.parquet,pythia-160m-step64-200_399.parquet,pythia-160m-step64-200_399.parquet,-47.60448455810547,-47.607521057128906,6,6
wh_questions_object_gap,600,The senators question the boys that Travis hid.,The senators question who Travis hid the boys.,wh_questions_object_gap_good_600,wh_questions_object_gap_bad_600,longformer-765_769.parquet,longformer-735_739.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-78.7081069946289,-76.34505462646484,9,9
wh_questions_subject_gap_long_distance,628,Those doctors think about all associations that a lot of schools aren't worrying that admire this stimulus.,Those doctors think about what all associations that a lot of schools aren't worrying admire this stimulus.,wh_questions_subject_gap_long_distance_good_628,wh_questions_subject_gap_long_distance_bad_628,longformer-1330_1334.parquet,longformer-1325_1329.parquet,pythia-160m-step64-1200_1399.parquet,pythia-160m-step64-1200_1399.parquet,-162.12461853027344,-163.73439025878906,19,19
principle_A_domain_3,476,Sara says Chad's brother notices himself.,Chad's brother says Sara notices himself.,principle_A_domain_3_good_476,principle_A_domain_3_bad_476,longformer-625_629.parquet,longformer-595_599.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-79.05827331542969,-78.24243927001953,8,8
existential_there_object_raising,229,A sister of the teacher isn't anticipating there to be some carts maneuvering.,A sister of the teacher isn't compelling there to be some carts maneuvering.,existential_there_object_raising_good_229,existential_there_object_raising_bad_229,longformer-1230_1234.parquet,longformer-1220_1224.parquet,pythia-160m-step64-1200_1399.parquet,pythia-160m-step64-1200_1399.parquet,-144.23036193847656,-134.76303100585938,15,15
intransitive,285,All guests are hiding away.,All guests are disagreeing with.,intransitive_good_285,intransitive_bad_285,longformer-155_159.parquet,longformer-295_299.parquet,pythia-160m-step64-0_199.parquet,pythia-160m-step64-200_399.parquet,-45.57383728027344,-60.424076080322266,6,6
only_npi_licensor_present,386,Only these students ever found out who isn't prompting a waiter to yawn.,Even these students ever found out who isn't prompting a waiter to yawn.,only_npi_licensor_present_good_386,only_npi_licensor_present_bad_386,longformer-1180_1184.parquet,longformer-1185_1189.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-140.07080078125,-140.07643127441406,15,15
animate_subject_passive,33,Some newspaper articles weren't examined by the actor.,Some newspaper articles weren't examined by the nuclei.,animate_subject_passive_good_33,animate_subject_passive_bad_33,longformer-950_954.parquet,longformer-965_969.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-78.77156829833984,-79.14786529541016,10,10
adjunct_island,6,Who did Emily leave without curing Alan?,Who did Emily leave Alan without curing?,adjunct_island_good_6,adjunct_island_bad_6,longformer-575_579.parquet,longformer-590_594.parquet,pythia-160m-step64-400_599.parquet,pythia-160m-step64-400_599.parquet,-72.75209045410156,-72.66786193847656,8,8
existential_there_object_raising,221,Judy's associate didn't anticipate there to be a car aggravating Patricia.,Judy's associate didn't urge there to be a car aggravating Patricia.,existential_there_object_raising_good_221,existential_there_object_raising_bad_221,longformer-1190_1194.parquet,longformer-1140_1144.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-122.72917175292969,-123.35782623291016,14,14
transitive,580,The Lutherans' boyfriend shouldn't stun Joseph's nephews.,The Lutherans' boyfriend shouldn't concur Joseph's nephews.,transitive_good_580,transitive_bad_580,longformer-1010_1014.parquet,longformer-1050_1054.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-131.0738067626953,-120.91226196289062,11,11
wh_vs_that_with_gap_long_distance,666,The government had known who most associations that joke around talk to.,The government had known that most associations that joke around talk to.,wh_vs_that_with_gap_long_distance_good_666,wh_vs_that_with_gap_long_distance_bad_666,longformer-1175_1179.parquet,longformer-1185_1189.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-116.45308685302734,-114.86048126220703,13,13
tough_vs_raising_1,562,Every guest's podiatrist isn't difficult to fire.,Every guest's podiatrist isn't soon to fire.,tough_vs_raising_1_good_562,tough_vs_raising_1_bad_562,longformer-845_849.parquet,longformer-705_709.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-600_799.parquet,-101.9652099609375,-104.09461212158203,10,10
complex_NP_island,64,Who hasn't Joseph's student that saw a teacher cared for?,Who hasn't a teacher cared for Joseph's student that saw?,complex_NP_island_good_64,complex_NP_island_bad_64,longformer-1010_1014.parquet,longformer-1020_1024.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-115.73519134521484,-116.57659149169922,13,13
determiner_noun_agreement_with_adj_2,138,Deborah couldn't remember this concealed high school.,Deborah couldn't remember these concealed high school.,determiner_noun_agreement_with_adj_2_good_138,determiner_noun_agreement_with_adj_2_bad_138,longformer-945_949.parquet,longformer-950_954.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-92.85560607910156,-94.27181243896484,9,9
principle_A_reconstruction,484,It's herself who Amanda might criticize.,It's herself who might criticize Amanda.,principle_A_reconstruction_good_484,principle_A_reconstruction_bad_484,longformer-575_579.parquet,longformer-570_574.parquet,pythia-160m-step64-400_599.parquet,pythia-160m-step64-400_599.parquet,-65.7421646118164,-62.581321716308594,8,8
animate_subject_passive,37,Many ladders weren't climbed down by some child.,Many ladders weren't climbed down by some tooth.,animate_subject_passive_good_37,animate_subject_passive_bad_37,longformer-795_799.parquet,longformer-820_824.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-600_799.parquet,-108.81246185302734,-110.21511840820312,10,10
principle_A_domain_2,467,April imagines Clyde cures himself.,April imagines Clyde cures herself.,principle_A_domain_2_good_467,principle_A_domain_2_bad_467,longformer-425_429.parquet,longformer-415_419.parquet,pythia-160m-step64-400_599.parquet,pythia-160m-step64-400_599.parquet,-83.08604431152344,-82.8387680053711,6,6
passive_1,403,Larry's oncologists aren't helped by Spain.,Larry's oncologists aren't struggled by Spain.,passive_1_good_403,passive_1_bad_403,longformer-675_679.parquet,longformer-745_749.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-98.45555877685547,-98.22394561767578,9,9
transitive,582,Amy's cousins distracts a lot of women.,Amy's cousins reply a lot of women.,transitive_good_582,transitive_bad_582,longformer-540_544.parquet,longformer-410_414.parquet,pythia-160m-step64-400_599.parquet,pythia-160m-step64-400_599.parquet,-89.90351104736328,-79.17288208007812,9,9
principle_A_case_2,445,Most dancers forget about themselves embarrassing the people.,Most dancers forget about themselves embarrass the people.,principle_A_case_2_good_445,principle_A_case_2_bad_445,longformer-1075_1079.parquet,longformer-1030_1034.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-74.4752426147461,-74.33296203613281,9,9
wh_vs_that_with_gap,651,Holly conceals what the patients are driving to.,Holly conceals that the patients are driving to.,wh_vs_that_with_gap_good_651,wh_vs_that_with_gap_bad_651,longformer-815_819.parquet,longformer-810_814.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-93.79440307617188,-89.4700927734375,9,9
drop_argument,198,Every teenager isn't descending.,Every teenager isn't dropping by.,drop_argument_good_198,drop_argument_bad_198,longformer-315_319.parquet,longformer-325_329.parquet,pythia-160m-step64-200_399.parquet,pythia-160m-step64-200_399.parquet,-44.3245735168457,-60.28675842285156,6,7
principle_A_case_1,432,Kathleen had imagined that she had argued about every person.,Kathleen had imagined that herself had argued about every person.,principle_A_case_1_good_432,principle_A_case_1_bad_432,longformer-1075_1079.parquet,longformer-1115_1119.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-114.60757446289062,-116.70240783691406,11,11
tough_vs_raising_2,573,Melinda's guests aren't about to yearn to sit down.,Melinda's guests aren't unpleasant to yearn to sit down.,tough_vs_raising_2_good_573,tough_vs_raising_2_bad_573,longformer-890_894.parquet,longformer-1000_1004.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-120.51746368408203,-124.37850189208984,12,12
existential_there_object_raising,222,Some doctors declared there to be a play upsetting that library.,Some doctors oblige there to be a play upsetting that library.,existential_there_object_raising_good_222,existential_there_object_raising_bad_222,longformer-1105_1109.parquet,longformer-1080_1084.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-99.31793212890625,-110.92313385009766,12,12
ellipsis_n_bar_1,208,Clyde might insult many good plays about and the Clintons might insult few.,Clyde might insult many plays about and the Clintons might insult few good.,ellipsis_n_bar_1_good_208,ellipsis_n_bar_1_bad_208,longformer-1215_1219.parquet,longformer-1210_1214.parquet,pythia-160m-step64-1200_1399.parquet,pythia-160m-step64-1200_1399.parquet,-147.6941680908203,-147.82034301757812,14,14
inchoative,271,Some car is crashing.,Some car is looking like.,inchoative_good_271,inchoative_bad_271,longformer-45_49.parquet,longformer-95_99.parquet,pythia-160m-step64-0_199.parquet,pythia-160m-step64-0_199.parquet,-39.351890563964844,-50.20845413208008,5,6
irregular_plural_subject_verb_agreement_2,323,The woman drinks.,The women drinks.,irregular_plural_subject_verb_agreement_2_good_323,irregular_plural_subject_verb_agreement_2_bad_323,longformer-20_24.parquet,longformer-15_19.parquet,pythia-160m-step64-0_199.parquet,pythia-160m-step64-0_199.parquet,-28.914762496948242,-28.729389190673828,4,4
tough_vs_raising_1,566,Some oasis isn't boring to escape from.,Some oasis isn't about to escape from.,tough_vs_raising_1_good_566,tough_vs_raising_1_bad_566,longformer-545_549.parquet,longformer-515_519.parquet,pythia-160m-step64-400_599.parquet,pythia-160m-step64-400_599.parquet,-87.64724731445312,-86.68266296386719,9,9
regular_plural_subject_verb_agreement_2,509,The bank hasn't resembled this sketch.,The banks hasn't resembled this sketch.,regular_plural_subject_verb_agreement_2_good_509,regular_plural_subject_verb_agreement_2_bad_509,longformer-485_489.parquet,longformer-520_524.parquet,pythia-160m-step64-400_599.parquet,pythia-160m-step64-400_599.parquet,-68.1303939819336,-68.24691009521484,8,8
existential_there_subject_raising,258,There turns out to be an essay boring Holly.,There wishes to be an essay boring Holly.,existential_there_subject_raising_good_258,existential_there_subject_raising_bad_258,longformer-690_694.parquet,longformer-595_599.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-74.76216888427734,-67.28437042236328,10,9
regular_plural_subject_verb_agreement_1,492,Actors examine the plays.,Actors examines the plays.,regular_plural_subject_verb_agreement_1_good_492,regular_plural_subject_verb_agreement_1_bad_492,longformer-110_114.parquet,longformer-130_134.parquet,pythia-160m-step64-0_199.parquet,pythia-160m-step64-0_199.parquet,-40.973758697509766,-41.73699188232422,5,5
existential_there_quantifiers_1,239,There were few nephews of Andrea threatening to speak up.,There were all nephews of Andrea threatening to speak up.,existential_there_quantifiers_1_good_239,existential_there_quantifiers_1_bad_239,longformer-1015_1019.parquet,longformer-1000_1004.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-104.19326782226562,-103.78935241699219,11,11
expletive_it_object_raising,268,Phillip hadn't discovered it to be apparent that Travis walked through all libraries.,Phillip couldn't prod it to be apparent that Travis walked through all libraries.,expletive_it_object_raising_good_268,expletive_it_object_raising_bad_268,longformer-1265_1269.parquet,longformer-1235_1239.parquet,pythia-160m-step64-1200_1399.parquet,pythia-160m-step64-1200_1399.parquet,-143.84678649902344,-143.18795776367188,15,15
ellipsis_n_bar_1,201,Kevin can return to a few employed sisters and Anne's ex-girlfriend can return to several.,Kevin can return to a few sisters and Anne's ex-girlfriend can return to several employed.,ellipsis_n_bar_1_good_201,ellipsis_n_bar_1_bad_201,longformer-1295_1299.parquet,longformer-1290_1294.parquet,pythia-160m-step64-1200_1399.parquet,pythia-160m-step64-1200_1399.parquet,-167.71107482910156,-167.47091674804688,19,19
expletive_it_object_raising,269,Claire discovered it to be normal that every university won't find out who wastes away.,Claire couldn't persuade it to be normal that every university won't find out who wastes away.,expletive_it_object_raising_good_269,expletive_it_object_raising_bad_269,longformer-1275_1279.parquet,longformer-1300_1304.parquet,pythia-160m-step64-1200_1399.parquet,pythia-160m-step64-1200_1399.parquet,-156.1165771484375,-175.52870178222656,17,19
adjunct_island,5,Who could Marie think about before referencing James?,Who could Marie think about James before referencing?,adjunct_island_good_5,adjunct_island_bad_5,longformer-945_949.parquet,longformer-930_934.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-81.14055633544922,-82.06670379638672,9,9
npi_present_1,363,Even most legislatures clearly urged that university to listen to a man.,Even most legislatures ever urged that university to listen to a man.,npi_present_1_good_363,npi_present_1_bad_363,longformer-1180_1184.parquet,longformer-1150_1154.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-115.97191619873047,-114.65556335449219,13,13
passive_1,409,Theresa was forgotten by every son of Joseph.,Theresa was concurred by every son of Joseph.,passive_1_good_409,passive_1_bad_409,longformer-710_714.parquet,longformer-720_724.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-82.3475341796875,-93.47354125976562,9,9
causative,54,Eva wasn't evaporating some icicle.,Eva wasn't falling some icicle.,causative_good_54,causative_bad_54,longformer-410_414.parquet,longformer-260_264.parquet,pythia-160m-step64-200_399.parquet,pythia-160m-step64-200_399.parquet,-86.44825744628906,-77.27499389648438,7,7
left_branch_island_simple_question,346,Which offspring did Florence leave?,Which did Florence leave offspring?,left_branch_island_simple_question_good_346,left_branch_island_simple_question_bad_346,longformer-415_419.parquet,longformer-430_434.parquet,pythia-160m-step64-400_599.parquet,pythia-160m-step64-400_599.parquet,-50.218048095703125,-50.31925964355469,6,6
only_npi_scope,394,Only Judy's husband that most drivers should care for would ever appreciate Laura.,Judy's husband that only most drivers should care for would ever appreciate Laura.,only_npi_scope_good_394,only_npi_scope_bad_394,longformer-1245_1249.parquet,longformer-1240_1244.parquet,pythia-160m-step64-1200_1399.parquet,pythia-160m-step64-1200_1399.parquet,-138.9844207763672,-148.56788635253906,15,15
sentential_subject_island,537,Who will the convertible's confusing those women worry.,Who will the convertible's confusing worry those women.,sentential_subject_island_good_537,sentential_subject_island_bad_537,longformer-970_974.parquet,longformer-980_984.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-93.26537322998047,-92.87797546386719,10,10
wh_island,598,Who hasn't Kristin learned she can care for?,Who hasn't Kristin learned who can care for?,wh_island_good_598,wh_island_bad_598,longformer-680_684.parquet,longformer-700_704.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-99.331298828125,-97.41905212402344,10,10
existential_there_quantifiers_2,242,Most carriages weren't there impressing Patricia.,There weren't most carriages impressing Patricia.,existential_there_quantifiers_2_good_242,existential_there_quantifiers_2_bad_242,longformer-845_849.parquet,longformer-835_839.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-90.00811767578125,-89.90545654296875,8,8
animate_subject_passive,31,That mirror wasn't broken by some girls.,That mirror wasn't broken by some newspaper article.,animate_subject_passive_good_31,animate_subject_passive_bad_31,longformer-560_564.parquet,longformer-905_909.parquet,pythia-160m-step64-400_599.parquet,pythia-160m-step64-800_999.parquet,-73.8831787109375,-84.7315673828125,9,10
superlative_quantifiers_1,544,No book does confuse more than four doctors.,No book does confuse at least four doctors.,superlative_quantifiers_1_good_544,superlative_quantifiers_1_bad_544,longformer-690_694.parquet,longformer-675_679.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-72.2901382446289,-74.17558288574219,9,9
regular_plural_subject_verb_agreement_2,504,The scarves shrink.,The scarf shrink.,regular_plural_subject_verb_agreement_2_good_504,regular_plural_subject_verb_agreement_2_bad_504,longformer-30_34.parquet,longformer-20_24.parquet,pythia-160m-step64-0_199.parquet,pythia-160m-step64-0_199.parquet,-35.57762145996094,-27.578447341918945,4,4
principle_A_domain_1,456,Alicia has thought that Edward hides her.,Alicia has thought that Edward hides herself.,principle_A_domain_1_good_456,principle_A_domain_1_bad_456,longformer-610_614.parquet,longformer-710_714.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-85.2723388671875,-86.04783630371094,8,8
principle_A_case_1,431,Tamara thinks that she praised every story.,Tamara thinks that herself praised every story.,principle_A_case_1_good_431,principle_A_case_1_bad_431,longformer-670_674.parquet,longformer-790_794.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-85.53028106689453,-86.21326446533203,8,8
wh_island,590,What have a lot of cashiers concealed they found?,What have a lot of cashiers concealed who found?,wh_island_good_590,wh_island_bad_590,longformer-830_834.parquet,longformer-805_809.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-86.87052154541016,-86.32743072509766,10,10
regular_plural_subject_verb_agreement_2,507,The cashier has bought the ice cream.,The cashiers has bought the ice cream.,regular_plural_subject_verb_agreement_2_good_507,regular_plural_subject_verb_agreement_2_bad_507,longformer-470_474.parquet,longformer-505_509.parquet,pythia-160m-step64-400_599.parquet,pythia-160m-step64-400_599.parquet,-76.37329864501953,-77.19422149658203,8,8
passive_2,414,The boy isn't disturbed.,The boy isn't grinned.,passive_2_good_414,passive_2_bad_414,longformer-80_84.parquet,longformer-55_59.parquet,pythia-160m-step64-0_199.parquet,pythia-160m-step64-0_199.parquet,-46.26201629638672,-49.80644989013672,6,6
wh_vs_that_no_gap,635,This dancer knows that the teenagers question Cindy.,This dancer knows who the teenagers question Cindy.,wh_vs_that_no_gap_good_635,wh_vs_that_no_gap_bad_635,longformer-900_904.parquet,longformer-895_899.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-77.92437744140625,-80.72824096679688,9,9
determiner_noun_agreement_irregular_1,113,Suzanne doesn't think about those syntheses.,Suzanne doesn't think about those synthesis.,determiner_noun_agreement_irregular_1_good_113,determiner_noun_agreement_irregular_1_bad_113,longformer-700_704.parquet,longformer-680_684.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-96.02934265136719,-85.24010467529297,8,8
causative,55,Paula heals Larry's grandson.,Paula bakes Larry's grandson.,causative_good_55,causative_bad_55,longformer-215_219.parquet,longformer-195_199.parquet,pythia-160m-step64-200_399.parquet,pythia-160m-step64-200_399.parquet,-66.96649169921875,-66.96416473388672,6,6
principle_A_domain_1,453,Maria explained that those guys won't respect her.,Maria explained that those guys won't respect herself.,principle_A_domain_1_good_453,principle_A_domain_1_bad_453,longformer-850_854.parquet,longformer-955_959.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-84.75660705566406,-84.75994873046875,10,10
wh_vs_that_no_gap,636,Ann hasn't discovered that all scarves were shocking a lot of girls.,Ann hasn't discovered who all scarves were shocking a lot of girls.,wh_vs_that_no_gap_good_636,wh_vs_that_no_gap_bad_636,longformer-1145_1149.parquet,longformer-1135_1139.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-125.04663848876953,-127.19445037841797,14,14
principle_A_domain_2,464,The Clintons imagine Rose wasn't healing herself.,The Clintons imagine Rose wasn't healing themselves.,principle_A_domain_2_good_464,principle_A_domain_2_bad_464,longformer-825_829.parquet,longformer-905_909.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-87.89529418945312,-86.45684814453125,9,9
principle_A_c_command,426,That car that annoyed waitresses can upset itself.,That car that annoyed waitresses can upset themselves.,principle_A_c_command_good_426,principle_A_c_command_bad_426,longformer-855_859.parquet,longformer-960_964.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-88.88491821289062,-88.43383026123047,9,9
wh_questions_object_gap,604,Christine hasn't researched some thesis that Homer conceals.,Christine hasn't researched what Homer conceals some thesis.,wh_questions_object_gap_good_604,wh_questions_object_gap_bad_604,longformer-1050_1054.parquet,longformer-1060_1064.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-108.07849884033203,-110.3185806274414,10,10
complex_NP_island,69,Who wouldn't Stephen's mother who will like Sarah stun?,Who wouldn't Sarah stun Stephen's mother who will like?,complex_NP_island_good_69,complex_NP_island_bad_69,longformer-985_989.parquet,longformer-985_989.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-122.31102752685547,-123.29518127441406,12,12
irregular_past_participle_adjectives,292,The known cashier is delighted.,The knew cashier is delighted.,irregular_past_participle_adjectives_good_292,irregular_past_participle_adjectives_bad_292,longformer-275_279.parquet,longformer-225_229.parquet,pythia-160m-step64-200_399.parquet,pythia-160m-step64-200_399.parquet,-57.01295852661133,-56.19782257080078,6,6
existential_there_subject_raising,252,There isn't seeming to be a lady finding the Clintons to conspire.,There isn't neglecting to be a lady finding the Clintons to conspire.,existential_there_subject_raising_good_252,existential_there_subject_raising_bad_252,longformer-1125_1129.parquet,longformer-1145_1149.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-122.8603286743164,-134.46710205078125,14,14
anaphor_gender_agreement,19,Diane had concealed herself.,Diane had concealed himself.,anaphor_gender_agreement_good_19,anaphor_gender_agreement_bad_19,longformer-175_179.parquet,longformer-175_179.parquet,pythia-160m-step64-0_199.parquet,pythia-160m-step64-0_199.parquet,-46.822853088378906,-47.871826171875,5,5
wh_vs_that_with_gap,652,Some teenagers remember who this sketch looks like.,Some teenagers remember that this sketch looks like.,wh_vs_that_with_gap_good_652,wh_vs_that_with_gap_bad_652,longformer-895_899.parquet,longformer-925_929.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-79.7802505493164,-76.9623794555664,9,9
causative,59,The teenagers fade all screens.,The teenagers waste away all screens.,causative_good_59,causative_bad_59,longformer-265_269.parquet,longformer-470_474.parquet,pythia-160m-step64-200_399.parquet,pythia-160m-step64-400_599.parquet,-49.913509368896484,-59.62763977050781,6,7
superlative_quantifiers_2,556,That government could praise at least eight ladies.,No government could praise at least eight ladies.,superlative_quantifiers_2_good_556,superlative_quantifiers_2_bad_556,longformer-900_904.parquet,longformer-845_849.parquet,pythia-160m-step64-800_999.parquet,pythia-160m-step64-800_999.parquet,-75.45252990722656,-74.96520233154297,9,9
existential_there_quantifiers_2,241,All convertibles weren't there existing.,There weren't all convertibles existing.,existential_there_quantifiers_2_good_241,existential_there_quantifiers_2_bad_241,longformer-575_579.parquet,longformer-565_569.parquet,pythia-160m-step64-400_599.parquet,pythia-160m-step64-400_599.parquet,-69.40361022949219,-68.02166748046875,7,7
wh_vs_that_with_gap_long_distance,661,Keith revealed what some cashiers that haven't hugged hadn't arrived at.,Keith revealed that some cashiers that haven't hugged hadn't arrived at.,wh_vs_that_with_gap_long_distance_good_661,wh_vs_that_with_gap_long_distance_bad_661,longformer-1180_1184.parquet,longformer-1185_1189.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-151.40200805664062,-148.35414123535156,14,14
complex_NP_island,63,Who hadn't Suzanne's ex-husbands who questioned Jodi watched?,Who hadn't Jodi watched Suzanne's ex-husbands who questioned?,complex_NP_island_good_63,complex_NP_island_bad_63,longformer-1075_1079.parquet,longformer-1070_1074.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-1000_1199.parquet,-151.49185180664062,-152.03749084472656,13,13
principle_A_case_2,448,The Lutherans think about themselves questioning Janice.,The Lutherans think about themselves questioned Janice.,principle_A_case_2_good_448,principle_A_case_2_bad_448,longformer-1000_1004.parquet,longformer-970_974.parquet,pythia-160m-step64-1000_1199.parquet,pythia-160m-step64-800_999.parquet,-89.8369140625,-89.26939392089844,8,8
only_npi_licensor_present,381,Only Paula ever intends to escape from Carrie.,Even Paula ever intends to escape from Carrie.,only_npi_licensor_present_good_381,only_npi_licensor_present_bad_381,longformer-755_759.parquet,longformer-735_739.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-74.94505310058594,-74.51176452636719,9,9
ellipsis_n_bar_1,202,Bethany wasn't discovering one white library and many guests' electricians weren't discovering many.,Bethany wasn't discovering one library and many guests' electricians weren't discovering many white.,ellipsis_n_bar_1_good_202,ellipsis_n_bar_1_bad_202,longformer-1310_1314.parquet,longformer-1310_1314.parquet,pythia-160m-step64-1200_1399.parquet,pythia-160m-step64-1200_1399.parquet,-191.97447204589844,-193.0226287841797,17,17
intransitive,288,These associations are profiting.,These associations are concealing.,intransitive_good_288,intransitive_bad_288,longformer-320_324.parquet,longformer-365_369.parquet,pythia-160m-step64-200_399.parquet,pythia-160m-step64-200_399.parquet,-45.324790954589844,-44.81816864013672,5,5
superlative_quantifiers_2,552,A waitress does dislike at most two women.,No waitress does dislike at most two women.,superlative_quantifiers_2_good_552,superlative_quantifiers_2_bad_552,longformer-630_634.parquet,longformer-665_669.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-87.54448699951172,-87.86444091796875,9,9
coordinate_structure_constraint_complex_left_branch,72,What guests will Mary respect and Spain worry?,What will Mary respect guests and Spain worry?,coordinate_structure_constraint_complex_left_branch_good_72,coordinate_structure_constraint_complex_left_branch_bad_72,longformer-730_734.parquet,longformer-735_739.parquet,pythia-160m-step64-600_799.parquet,pythia-160m-step64-600_799.parquet,-80.49760437011719,-81.01276397705078,9,9
